word,lablel,lime_score
people,0,-0.4662756664474117
and,1,0.009946480678116753
outdoor,0,-0.5939508085019963
s,1,1.660814231481134e-05
haha,0,-0.18032034817731565
closeup,1,0.21597994358162753
bro,0,-0.45918183110187305
2,1,0.021137951442478174
outdoor,0,-0.13043339552012836
love,1,0.12677582379906369
people,0,-0.36737325073004634
basketball,1,0.004837933664114411
Man,0,-0.27278438686324186
person,1,0.0834035345117406
outdoor,0,-0.19565691737424853
cream,1,0.013785479466692308
outdoor,0,-0.406907892526992
picture,1,0.05353638609944561
guys,0,-0.15389683040844687
pic,1,0.07338027479290808
outdoor,0,-0.1443272277735251
Love,1,0.11833815831956965
bro,0,-0.47649147977748224
closeup,1,0.036450392187714356
outdoor,0,-0.19147157479491195
Goose,1,0.011945639275684428
pretty,0,-0.18048507158115878
s,1,0.14716092756841845
guys,0,-0.09372710669673098
s,1,0.03325348169982857
outdoor,0,-0.22554635028278797
nature,1,0.035711825856041664
people,0,-0.20271044303617264
first,1,0.005975325934462511
man,0,-0.09593965147879867
people,1,0.031171818090546283
haha,0,-0.2207729856666734
picture,1,0.03302600789231175
This,0,-0.1577972848870124
u2019s,1,0.2552428970451766
outdoor,0,-0.24465113184956228
Love,1,0.09270819768373256
people,0,-0.21268940282949508
2,1,0.03336102593578027
outdoor,0,-0.12657280285607242
smiling,1,0.06663565961614837
beard,0,-0.658710453013744
s,1,0.05385642189581229
outdoor,0,-0.16154229873734824
smiling,1,0.05538161370617643
beard,0,-0.17923230759560194
closeup,1,0.0706382597722583
car,0,-0.2519235111659547
Girl,1,0.28667895176226854
Beer,0,-0.12644819343783595
Beautiful,1,0.20831232589204796
guys,0,-0.08515928336434121
s,1,0.13359725622956617
people,0,-0.14194453880472513
1,1,0.06113234457166689
outdoor,0,-0.32245316765310433
your,1,0.005973797689030233
hat,0,-0.46091976465918993
1,1,0.024002283850599986
damnit,0,-0.14003780529415472
Lol,1,0.04932644908699419
man,0,-0.08249131409777578
life,1,0.020078209607590516
people,0,-0.3629617459095802
his,1,0.002861084749019635
beard,0,-0.15270225137367116
brother,1,0.018567726038459985
u2764,0,-0.04576494859918397
baby,1,0.05210612365892122
It,0,-0.13294678147503883
person,1,0.04261827481120383
son,0,-0.08685773962672164
love,1,0.08321370038430255
beard,0,-0.7135295682982499
person,1,0.00796733673054524
bro,0,-0.6307989786483083
closeup,1,0.057792091679900605
people,0,-0.09027864124384233
look,1,0.12534905956917639
son,0,-0.07578344766586109
beautiful,1,0.11069522036543689
seen,0,-0.17093491568004632
person,1,0.09119876394205226
car,0,-0.0995417582518729
you,1,0.056795062170077265
beard,0,-0.7652939036676011
me,1,0.0005023885421883333
outdoor,0,-0.344186045783834
that,1,0.013039187060645132
beard,0,-0.2548370600492841
smiling,1,0.026950917418087677
outdoor,0,-0.07114410186010395
nature,1,0.08255823683406145
beard,0,-0.40660098233578335
closeup,1,0.04507455335203667
guys,0,-0.13338961301116337
Beautiful,1,0.06392387128494384
Lol,0,-0.08243369673645445
Rock,1,0.0012395345197812985
people,0,-0.461489793403587
lost,1,0.002167540276223557
people,0,-0.15926100531105358
7,1,0.2997133206403787
people,0,-0.2606389355248362
how,1,0.009470520308636751
dude,0,-0.38228593420453827
Lol,1,0.035916297436379876
outdoor,0,-0.2158154322771497
beautiful,1,0.1143498407887884
buddy,0,-0.2590844609060677
closeup,1,0.12904367296752928
joke,0,-0.10313632709715798
people,1,0.035093638301096464
car,0,-0.11259950007201953
nThe,1,0.11195239443376549
people,0,-0.11244131825786009
sister,1,0.061089182063750164
people,0,-0.10350945644093729
2,1,0.05040449787806547
bro,0,-0.665520484614355
Looking,1,0.001999243228110991
people,0,-0.46260845562095937
and,1,0.009232201577581492
It,0,-0.12680253402860336
and,1,0.12634043679069998
beard,0,-0.6974282346982821
look,1,0.057123760241525136
sweet,0,-0.02467193846274205
indoor,1,0.05424145112013731
people,0,-0.2926729731491791
picture,1,0.09734372646740895
buddy,0,-0.2012986396118595
that,1,0.3940134557975175
Bro,0,-0.19427906782479337
love,1,0.03530002930176003
Dude,0,-0.14762178593534428
pic,1,0.1142620683524872
guys,0,-0.1240407478509552
nature,1,0.06895733156131169
person,0,-0.016474129694375544
U0001f600,1,0.04235676496984982
That,0,-0.13661819605078504
girl,1,0.1022872973815566
bro,0,-0.4947160459773444
Beautiful,1,0.05605965416718809
outdoor,0,-0.384992613334502
hair,1,0.06382560306712805
man,0,-0.20522230217017204
beautiful,1,0.24842624512161707
it,0,-0.15108065193895542
ok,1,0.10759335871507718
indoor,0,-0.14070194861786356
that,1,4.810568783061574e-05
outdoor,0,-0.35566620609967886
person,1,0.06624336122375382
This,0,-0.14912923394595334
year,1,0.001057970153894956
smiling,0,-0.1495146745335259
1,1,0.05305823740557343
standing,0,-0.02086918696714585
girl,1,0.11669379863809716
people,0,-0.27403230549626095
closeup,1,0.11721978841578251
1,0,-0.01696991143022795
top,1,0.0009855187745094229
Man,0,-0.1935261311659368
1,1,0.027216291332778447
people,0,-0.13534698802625664
have,1,0.004466848987739058
This,0,-0.07695337946050376
girl,1,0.1303501143343288
sky,0,-0.12128382944175065
love,1,0.13890782118149617
Man,0,-0.15384316564391287
miss,1,0.08671779149822557
car,0,-0.2843145283286062
Sentra,1,0.0024596544563017736
hat,0,-0.6413332336686455
up,1,0.0019097602404113112
love,0,-0.10119686732037336
s,1,0.03588222182905456
nicebettingwithya,0,-0.13724120201616732
Love,1,0.12461928607939096
playing,0,-0.252939918413672
people,1,0.057361988454985455
son,0,-0.24714047361801544
love,1,0.22648156898570465
outdoor,0,-0.2455560251122363
this,1,0.011190690957451494
indoor,0,-0.10609563545783164
closeup,1,0.11054767666772755
people,0,-0.1414307906168569
picture,1,0.04387466576751655
It,0,-0.05901567738354232
picture,1,0.07857674601392065
beard,0,-0.6388936339337733
beautiful,1,0.07468362191642051
That,0,-0.08326158450653733
1,0,-0.014026090821776777
re,1,0.024226871750213905
indoor,0,-0.0946999080206189
closeup,1,0.15356621797963574
that,0,-0.3783264721651048
1,1,0.04976974063447905
car,0,-0.1367274632175896
on,1,0.010185581307312912
outdoor,0,-0.1871396643412144
closeup,1,0.09787270157036786
bro,0,-0.18625230949493088
closeup,1,0.12123064776771157
people,0,-0.25021003967564187
miss,1,0.02117884909257293
car,0,-0.2791164095462483
outdoor,0,-0.22295494620092662
is,1,0.006085332886924482
like,0,-0.045886981746845155
love,1,0.050608445450805575
men,0,-0.21118978994108423
look,1,0.11084947826170335
outdoor,0,-0.17100304371045466
girl,1,0.16581418668958958
people,0,-0.07916778111828879
closeup,1,0.1226043588161807
car,0,-0.2300355974011942
Love,1,0.06924380632817802
outdoor,0,-0.3411964267760621
remember,1,0.01243142042307641
people,0,-0.07225973278382111
closeup,1,0.03621928406015325
people,0,-0.05573040416959327
2,1,0.24747340637205104
people,0,-0.12123893672071084
cute,1,0.09183793224427994
outdoor,0,-0.1323440922030937
sister,1,0.10144189530617626
outdoor,0,-0.35460422048652446
s,1,0.10598348124870352
people,0,-0.15237718951687373
2,1,0.2965607506883527
people,0,-0.45956637312981363
wait,1,0.001600273425749961
like,0,-0.2155971006433192
pic,1,0.07224926093316547
outdoor,0,-0.29263271058095985
look,1,0.07436231322501373
people,0,-0.28079582623587185
s,1,0.12788561938244464
suit,0,-0.4011318707237073
great,1,0.02361963928849394
Dude,0,-0.29252750846854814
says,1,0.26258718136888937
3,0,-0.039197017775499735
2,1,0.05572821017323985
outdoor,0,-0.2321362264176347
closeup,1,0.13918494165909773
sure,0,-0.12710595651640283
love,1,0.14967236486074761
beard,0,-0.7121010599468028
closeup,1,0.022028624558648804
That,0,-0.06438167829002302
closeup,1,0.1628014953970367
that,0,-0.14014215912720526
who,1,0.016992194756893318
car,0,-0.3119010591992409
people,1,0.02059258767930186
hat,0,-0.20702055955809026
closeup,1,0.10107575669658998
closeup,0,-0.053582255960723704
so,1,0.0006325590605691144
nicely,0,-0.10496356493371355
love,1,0.07490147396839617
people,0,-0.4591255836460761
precious,1,0.004538352756622651
buddy,0,-0.17057862794584613
that,1,0.018863489309363813
people,0,-0.0863652500652388
Love,1,0.012553335930659828
beard,0,-0.5910726343372346
2,1,0.055358972107593774
hat,0,-0.2062792797319068
closeup,1,0.15861033812265019
1,0,-0.012077008587393556
those,1,0.0016072521806634456
Boy,0,-0.10718485728662394
s,1,0.13291898837682387
beard,0,-0.41075913796836677
closeup,1,0.041492444189890294
outdoor,0,-0.08998841426403219
Love,1,0.06740914738368516
outdoor,0,-0.3407725447712213
ass,1,0.0034994443286662747
haha,0,-0.060788131747787105
it,1,0.041776094891863
suit,0,-0.1552813662794069
hair,1,0.04929843056842617
Bro,0,-0.21963242805185967
beauty,1,0.052723436701600686
too,0,-0.015512458260810564
pic,1,0.023762333866470742
indoor,0,-0.13568642934533395
Justin,1,0.0004622518312305462
people,0,-0.23239027518835434
looking,1,0.11161307538782048
child,0,-0.05633333255281205
3,1,0.08347459565681316
suit,0,-0.392795632230304
look,1,0.10046318838468557
people,0,-0.09287793070809178
beautiful,1,0.09976245489379637
sky,0,-0.18653613824530396
pretty,1,0.0729300747865851
car,0,-0.15681728489621
closeup,1,0.1839684696767974
boys,0,-0.05794162248426061
people,1,0.10195335982037994
outdoor,0,-0.4847447621500515
4,1,0.06929320577728083
people,0,-0.1469179276186598
2,1,0.2824785866057213
people,0,-0.20834098737587667
2,1,0.04924547882578421
beard,0,-0.5808575693033422
love,1,0.06458371043481911
4,0,-0.03237904603627049
babies,1,0.07636216673973016
outdoor,0,-0.368802701367202
morning,1,0.014941902703108164
beard,0,-0.45359216597234675
person,1,0.03773827801089236
well,0,-0.3057017874048242
1,1,0.05462362100294256
beard,0,-0.46283895102767203
Great,1,0.04077915557422078
It,0,-0.13170036994263917
closeup,1,0.07196079773038523
Dude,0,-0.12404217222303705
girls,1,0.19918431927034871
people,0,-0.24568825454414278
I,1,0.006101860806753863
love,0,-0.1868150221461844
1,1,0.051275390766015214
That,0,-0.12556420200140048
s,1,0.23558269278855618
beard,0,-0.7200951684967279
1,1,0.016817911767058213
outdoor,0,-0.2302521400972897
the,1,0.012496255357441487
people,0,-0.12650525632904294
pic,1,0.052763132459528336
outdoor,0,-0.07249987507684874
nature,1,0.07153511140820591
life,0,-0.15223233873710326
cameras,1,0.01926627896446541
indoor,0,-0.14066527030574366
beard,0,-0.4110756333425116
pic,1,0.028182318092046
outdoor,0,-0.44384908335358314
1,1,0.04565244264114284
bro,0,-0.28977025848613724
Lol,1,0.020576083303221585
people,0,-0.10232078654342315
closeup,1,0.08419013829195028
1,0,-0.018014337855790517
that,1,0.0007400093500126666
person,0,-0.016900131513355426
can,1,0.0010132530295319953
outdoor,0,-0.28290547707811503
the,1,0.012900832210075102
That,0,-0.2671873858125381
person,1,0.034034876499147854
drop,0,-6.408401429641759e-32
Tommie,1,1.3781799129041386e-31
people,0,-0.2635470382178819
smiling,1,0.009917801640671752
bro,0,-0.44326801030722796
girl,1,0.10025850524905039
beard,0,-0.43981030523726267
closeup,1,0.07486307996484598
boys,0,-0.11516740913947107
4,1,0.02792345533372695
playing,0,-0.29135288545992843
u2019s,1,0.079360249156277
beard,0,-0.5613810378352097
Love,1,0.09528375472637277
outdoor,0,-0.2339982519516101
laughs,1,0.012517866350384415
it,0,-0.30741456626380204
3,1,0.0630138090919936
people,0,-0.05286319026275782
Love,1,0.05078486078554608
nice,0,-0.33150618087139555
4,1,0.044823635152204624
people,0,-0.15237718951687373
2,1,0.2965607506883527
ufe0f,0,-0.12454933883151906
U0001f389,1,0.016023506837344093
nice,0,-0.3234834398054862
distance,1,0.007022751784481013
person,0,-0.016718591659071757
West,1,0.0009398566354198598
people,0,-0.1060156261852489
smiling,1,0.05093564598473211
boys,0,-0.17065153761014373
looking,1,0.10218168628083976
people,0,-0.13808398112795628
indoor,1,0.010673558261445022
Nice,0,-0.10415613118181924
pic,1,0.0592934575334833
people,0,-0.1327058622432618
6,1,0.2568274700011096
selfie,0,-0.04413509125485595
hair,1,0.08125904869231813
like,0,-0.1891014963211229
6,1,0.013582951721360682
people,0,-0.16137961817358076
2,1,0.28178103669069104
outdoor,0,-0.11965551435492283
people,1,0.06105195866715024
outdoor,0,-0.3864470495552879
nature,1,0.01020589040801533
That,0,-0.07267337551028377
smiling,1,0.056536592185596826
this,0,-0.11813122991877871
people,1,0.08128593200908442
people,0,-0.06584349348140703
you,1,0.0824560681720185
people,0,-0.22515935982625906
My,1,0.00479674149849771
man,0,-0.15828366061429308
haha,1,0.0629791961549283
there,0,-0.12591002605790244
haha,1,0.0393983249730757
hat,0,-0.1677400918706303
sunglasses,1,0.0055629695962435425
beard,0,-0.6389402829357665
1,1,0.0072130327027987665
man,0,-0.18987858652182174
love,1,0.1158257225241683
boy,0,-0.2020780175610606
2,1,0.1987296046024383
nice,0,-0.18771638753804287
great,1,0.1791693039292414
Love,0,-0.049708465982279404
2,1,0.11652343937306366
car,0,-0.1589992101540631
Love,1,0.15749927155397442
outdoor,0,-0.15386549475735534
nature,1,0.0583267715391537
outdoor,0,-0.2965068529436224
person,1,0.02247733932274474
outdoor,0,-0.15359451595267876
love,1,0.10077066897293561
outdoor,0,-0.3269042297787822
Greetings,1,0.011980086939224885
car,0,-0.12658482685892175
because,1,0.013559901591441041
people,0,-0.06288098994720728
10,1,0.1192551954266394
buddy,0,-0.43915436498863897
looking,1,0.0914464822571412
child,0,-0.06773312638689176
love,1,0.10307639726014502
brother,0,-0.4666887882502062
looking,1,0.06010701048512309
bro,0,-0.7061021585227588
dog,1,0.0017834206002013866
you,0,-0.11591806111409785
person,1,0.056244106182580036
people,0,-0.15769273227155778
and,1,0.009041710984875582
man,0,-0.27492648251527685
come,1,0.009608304685348193
people,0,-0.47538606227556185
face,1,0.0048828762663660355
outdoor,0,-0.1705625133182015
closeup,1,0.11690474130564994
people,0,-0.25643073199453037
girl,1,0.1948033617106869
nice,0,-0.22381683311208192
s,1,0.25218510943730765
people,0,-0.4591255836460761
text,1,0.004538352756622651
bro,0,-0.3745594782127767
Chiefs,1,0.018153196991274087
shit,0,-0.10855475696949751
that,1,0.22223096317742577
well,0,-0.23234800064896768
person,1,0.08372929442671491
outdoor,0,-0.5153961158400365
person,1,0.05690377827697999
car,0,-0.4302847655188396
closeup,1,0.1485706178029808
outdoor,0,-0.4138946013419374
1,1,0.027870391849455518
bro,0,-0.7467423600146951
s,1,0.002242051146816337
nice,0,-0.0452271257087195
love,1,0.008138197160086213
like,0,-0.1259473818594021
bit,1,0.07642133384266778
bro,0,-0.5702453755202268
like,1,0.04708963919379499
3,0,-0.23801966768517843
white,1,0.006552300755965029
me,0,-0.22757212870111662
smiling,0,-0.12240989173583844
person,1,0.052450286930787585
outdoor,0,-0.5087571611759845
pic,1,0.10195662703652664
person,0,-0.016674303506595753
your,1,0.0009127150341641477
people,0,-0.11318120932695432
2,1,0.04448776305091117
buddy,0,-0.22172711975927992
love,1,0.09349681882112164
People,0,-0.05989465020382623
closeup,1,0.10048944796149985
bro,0,-0.5599062570527239
2,1,0.013752564760927882
people,0,-0.15237718951687373
2,1,0.2965607506883527
THAT,0,-0.057195168829902505
Gorgeous,1,0.12883096733326502
life,0,-0.2305555098813569
1,1,0.05797405947176412
people,0,-0.1408659863362457
look,1,0.13882118713420843
that,0,-0.1689188851263955
s,1,0.09618050370395873
people,0,-0.2723904478204857
and,1,0.018286987762656033
you,0,-0.05552552640209541
power,1,0.010498112501867546
people,0,-0.11193829773235899
s,1,0.03602701124635163
Son,0,-0.2788448256514491
smiling,1,0.015924694571484894
people,0,-0.18885697053482756
You,1,0.06592316919267487
Is,1,1.7242165467853473e-31
indoor,0,-0.062431271587979086
4,1,0.09963279524556927
3,0,-0.05470027022901878
beautiful,1,0.10951322567340069
Nice,0,-0.14956162079080337
beautiful,1,0.15168489506495303
boy,0,-0.1471464602635326
Look,1,0.10465232769769882
1,0,-0.015713243224248722
GREAT,1,0.013835439701237252
There,0,-0.2504829312613529
hours,1,0.011449443543075918
people,0,-0.2051148294800453
blast,1,0.013730988285855056
sky,0,-0.057716847633398106
Love,1,0.08675407287623547
like,0,-0.12885811561336447
too,1,0.028751010010219447
outdoor,0,-0.3002741196990243
tic,1,0.015135065085581732
it,0,-0.2027464416066962
2,1,0.09289523190222065
brother,0,-0.4172628977567069
me,1,0.020183369907709386
people,0,-0.12072257942849778
look,1,0.13841898221904003
beard,0,-0.10167886222211395
a,1,0.013131914919834568
Man,0,-0.15384316564391287
miss,1,0.08671779149822557
outdoor,0,-0.1951320580942612
Beautiful,1,0.08599495375521576
guys,0,-0.17344171385925441
look,1,0.07842241964731683
Well,0,-0.14954368402063287
person,1,0.07956241817038491
game,0,-0.09889924847131638
2,1,0.0380062558312644
beard,0,-0.4722454597285977
closeup,1,0.06727801428490383
hat,0,-0.3555178428460496
closeup,1,0.14400212372343987
people,0,-0.15658752432330042
closeup,1,0.1338189923049401
stupid,0,-0.2746851007109548
s,1,0.18417565032875235
me,0,-0.1571547770917751
vodka,1,0.0020902770105807587
playing,0,-0.20771838157268493
people,1,0.06231799724769307
people,0,-0.14114408193036834
looking,1,0.12427858940090607
like,0,-0.14727713626121505
picture,1,0.10643649870537457
brother,0,-0.3949091434326936
sweetie,1,0.045739990181557125
people,0,-0.10781900042432865
Look,1,0.09282321700261977
people,0,-0.15358040924521724
3,1,0.29622712360484754
beard,0,-0.5687301030913061
2,1,0.07447796245502666
outdoor,0,-0.5154450821705857
1,1,0.058940660510044804
beard,0,-0.22789438611079357
people,1,0.02604804803671227
U0001f615,0,-0.13145778323840512
people,1,0.1020839307232124
beard,0,-0.6736612641274832
look,1,0.04183290098998558
man,0,-0.2022213407405674
he,1,0.010418917070476773
hat,0,-0.493491744839082
closeup,1,0.08334486208970812
That,0,-0.1609317125093058
beautiful,1,0.10258223031120706
outdoor,0,-0.3618204666161581
picture,1,0.06634033529146953
wife,0,-0.16720288792352667
cute,1,0.09760340243666223
outdoor,0,-0.3472804066987725
a,1,0.008143026285658076
play,0,-0.20961729460333597
closeup,1,0.13601699233153225
people,0,-0.1625651385779534
2,1,0.3146174578859585
THIS,0,-0.1318132585531903
smiling,1,0.04153507162644883
standing,0,-0.06583003511593684
look,1,0.062074021089946994
people,0,-0.08034805970505837
2,1,0.016944080643098068
bro,0,-0.3943381415705089
like,1,0.07436801944626077
car,0,-0.21772303992269687
sexy,1,0.07139479487715476
2,0,-0.10311356193337835
much,1,0.007444690326342625
U0001f602,0,-0.1264895865907987
u2019s,1,0.10394585931367056
handsome,0,-0.10126955558699206
Look,1,0.09449528391236538
people,0,-0.1151604930537136
closeup,1,0.09908653668088048
THIS,0,-0.05597054244698682
love,1,0.08105746760706611
smiling,0,-0.17239504030457514
Great,1,0.027444528281730232
people,0,-0.15367246125954664
picture,1,0.08281625760469069
Family,0,-0.08743093452590948
up,1,0.0006735907986853127
outdoor,0,-0.5140648472138135
1,1,0.06283981563013775
outdoor,0,-0.24769540840505191
look,1,0.10166510374916705
people,0,-0.09958617335885869
2,1,0.1713913251172912
outdoor,0,-0.1473240694591347
Love,1,0.09450175513774593
hat,0,-0.19306341919130726
person,1,0.06387617742102768
people,0,-0.14676692931113555
2,1,0.30934409250436595
Love,0,-0.1419661282065975
2,1,0.18501545497802593
suit,0,-0.3849149759483657
for,1,0.008417198854266358
man,0,-0.33757476558649374
closeup,1,0.07798848869104837
beard,0,-0.4789485110054663
2,1,0.053464369601252656
That,0,-0.1614255686035132
grand,1,0.02738566982172302
guys,0,-0.27427570790083977
Great,1,0.011142890043920658
handsome,0,-0.05114258150514671
Such,1,0.021686663426162687
people,0,-0.1625651385779534
2,1,0.3146174578859585
person,0,-0.017562746016698577
nGreat,1,0.018060646805907077
sir,0,-0.3364208542088435
1,1,0.0517154456678123
man,0,-0.3761797964590637
flower,1,0.0784536032194472
people,0,-0.20653082895699593
2,1,0.04984289375168254
buddy,0,-0.19176802528280346
looking,1,0.04609441858354888
playing,0,-0.25281305013148764
one,1,0.052857485378270744
outdoor,0,-0.11425425342177985
smiling,1,0.07618815963779929
dude,0,-0.11531412236177924
You,1,0.05545419705359209
car,0,-0.23401545510374236
could,1,0.016710927166169738
people,0,-0.28132836039682524
bringing,1,0.015397619048528165
like,0,-0.03135924532271426
Love,1,0.1096061536629521
guys,0,-0.17332777653659848
pic,1,0.06105971127732019
Like,0,-0.2426306861415559
says,1,0.2177973221084637
That,0,-0.1544719166354537
more,1,0.01712908944964352
hat,0,-0.4357010806777902
look,1,0.07435369408632783
outdoor,0,-0.2798159241372914
closeup,1,0.11969032334997276
baby,0,-0.10803281807955013
so,1,0.007238486050784251
person,0,-0.016912102199332875
jersey,1,0.0011399923610712769
Handsome,0,-0.1590614117057303
pic,1,0.09341995782977693
that,0,-0.08432002984817394
You,1,0.15375070914835742
man,0,-0.337111989250544
look,1,0.08305475659227834
Bro,0,-0.3965148059591369
closeup,1,0.07002062198920866
people,0,-0.1115169584724514
looking,1,0.12399450694708782
it,0,-0.15079008981856049
Love,1,0.10011701551617738
beard,0,-0.273988347678668
closeup,1,0.04592140592381819
car,0,-0.2672296239828695
posting,1,0.016312381720131823
outdoor,0,-0.20075145831759603
nature,1,0.08578007312727493
guy,0,-0.31883894669206664
1,1,0.07028450396123516
play,0,-0.2718951385921704
and,1,0.039582065044005674
people,0,-0.17909556599272508
2,1,0.015810107482339245
life,0,-0.1485622411130135
smiling,1,0.024585217159968382
it,0,-0.263688966774716
Great,1,0.08343244835049987
1,0,-0.01767373886467544
new,1,0.0015009109706720367
people,0,-0.09526316607450544
too,1,0.0031340578750100622
son,0,-0.1806883167408076
U0001f440,1,0.008025710856940226
indoor,0,-0.14997548015140763
my,1,0.00023330153279943602
3,0,-0.18525411007221876
2,1,0.23058875985991886
handsome,0,-0.17327349607185594
look,1,0.11942950735952806
love,0,-0.0922276417920053
1,1,0.0745018997723084
outdoor,0,-0.19711475899893457
greatest,1,0.02921106058051617
outdoor,0,-0.13936048483768992
miss,1,0.1012916285518127
This,0,-0.12295317497441256
2,1,0.21918123610478263
playing,0,-0.13121508034474902
look,1,0.08738171481151175
Beer,0,-0.2879363904603592
people,1,0.027939381182086578
people,0,-0.1592084324457781
closeup,1,0.09644146742117547
people,0,-0.1571542651033737
you,1,0.03095626323372174
sure,0,-0.24233316044792622
this,1,0.11282990322536524
outdoor,0,-0.26921958568228976
great,1,0.012847558667707292
outdoor,0,-0.2437937390843484
grass,1,0.012536220483780513
people,0,-0.15538160334669457
closeup,1,0.13751088176948478
man,0,-0.1172497981872702
love,1,0.12288726934458902
people,0,-0.17403262696376157
closeup,1,0.07950363664059441
car,0,-0.14302495066119783
ride,1,0.008832175023645167
it,0,-7.946875684275905e-32
thought,1,6.210515448231444e-32
people,0,-0.176603588411812
u2026See,1,0.14615759437231796
people,0,-0.2076689730389662
great,1,0.03757843263270675
outdoor,0,-0.49255339517109137
s,1,0.06963231635229779
people,0,-0.1355580138684486
that,1,0.011415797483273649
car,0,-0.2098180129492974
says,1,0.3970799983595984
bike,0,-0.5478342510869522
pic,1,0.03494835383900185
beard,0,-0.517058653946393
Love,1,0.08752997524926324
people,0,-0.1159903105001463
closeup,1,0.0710257918634341
outdoor,0,-0.1488549643614171
nature,1,0.07744556712133506
people,0,-0.46141818049412303
is,1,0.0023480779044555795
1,0,-0.01610201400238503
it,1,0.0009762083123501914
bro,0,-0.7012125662689924
2,1,0.05019695522396219
person,0,-0.017163889525218544
it,1,0.0009405162220484204
1,0,-0.01653255607485593
off,1,0.0005488747040474889
This,0,-0.13471415582277205
love,1,0.22644186425887858
outdoor,0,-0.1787211613827821
me,1,0.013807539632905319
man,0,-0.15024611716388217
1,1,0.04567685994828879
people,0,-0.0841862673570086
says,1,0.1053405800819693
That,0,-0.12830090413247594
smiling,1,0.05076018129193301
lol,0,-0.08350915124929235
them,1,0.0006127264660759941
1,0,-0.01767373886467544
Aunt,1,0.0015009109706720367
night,1,1.275332365311727e-31
bro,0,-0.48563406655339386
closeup,1,0.08564104985394903
handsome,0,-0.2594121165528377
look,1,0.13043441326498942
outdoor,0,-0.28258095780319414
s,1,0.07269303247228821
outdoor,0,-0.09375131573658896
nature,1,0.038770016360414286
Nice,0,-0.3889747836586744
2,1,0.0989382705905346
people,0,-0.1525147812669879
3,1,0.28818229380275084
playing,0,-0.21922193939567913
person,1,0.05517664621470888
original,0,-0.1501901643286238
s,1,0.2674774076789502
Damn,0,-0.07146873332205436
nature,1,0.045119576173875686
outdoor,0,-0.17753756452208008
pic,1,0.04610448965689746
it,0,-0.3985849804404185
person,1,0.016721135913320678
people,0,-0.16158943006330384
gorgeous,1,0.13852861063965133
outdoor,0,-0.2555745861085019
great,1,0.03825871975204363
more,0,-0.10231470054534639
Metallica,1,0.02953577700402577
person,0,-0.016900131513355426
wrong,1,0.0010132530295319953
It,0,-0.11871524339627375
person,1,0.026071467059722804
people,0,-0.3551869345808645
Merry,1,0.016266148048849197
beard,0,-0.40693798636112616
u2019s,1,0.04224360391605005
people,0,-0.09955086982402218
2,1,0.17162287482976682
beer,0,-0.3742453327156728
person,1,0.03817573865797422
lol,0,-0.0742490841219567
if,1,0.0004496704599933768
people,0,-0.13112314570898287
Lol,1,0.15904159796128117
people,0,-0.11828095625709992
look,1,0.10985559303359756
people,0,-0.12607178049028028
closeup,1,0.07241560155268739
people,0,-0.447946319184636
some,1,0.0001323554663658152
outdoor,0,-0.10845535942413358
love,1,0.03923536621973074
people,0,-0.45882713209999504
wrong,1,0.001525029104520479
1,0,-0.018014337855790517
the,1,0.0007400093500126666
indoor,0,-0.13589276814003862
of,1,0.00040500981528574697
smiling,0,-0.08236259548750234
person,1,0.04007853012655026
there,0,-0.12304579243652022
s,1,0.09235483541560358
sky,0,-0.11978820212436522
Love,1,0.058487995207056574
guys,0,-0.21010382591731153
s,1,0.08512190973877296
too,0,-0.024259749411331705
Yo,1,0.0008096931117625682
1,0,-0.0168786696174672
Them,1,0.0022462746758075127
nice,0,-0.29556348739144384
great,1,0.03641316417732629
outdoor,0,-0.1865213112781977
smiling,1,0.09301118119538423
smiling,0,-0.11637948867171671
Great,1,0.0489936242243639
beer,0,-0.14635080913656154
that,1,0.009424924365298447
Son,0,-0.2491815745926041
is,1,0.010189650614401548
boy,0,-0.23909126270233116
person,1,0.03079814257236637
sir,0,-0.1720483945248866
people,1,0.03323496199333642
man,0,-0.16812089065361638
that,1,0.41925286693687824
Man,0,-0.33781044528685367
s,1,0.01580635296793717
U0001f602,0,-0.12540655424717187
closeup,1,0.10334508953308692
mom,0,-0.1125439285071607
beard,0,-0.22237503536092862
closeup,1,0.044629473376304636
That,0,-0.13967653414305423
2,1,0.0699823148508238
people,0,-0.10454476341235582
beautiful,1,0.07307394081151404
bro,0,-0.2290013914816423
look,1,0.03310528884383927
closeup,0,-0.0554215034683784
cousin,1,0.0006138472794728551
people,0,-0.0776792324184326
2,1,0.18479866066258216
you,0,-0.1164877228254663
person,1,0.0527215376048295
people,0,-0.14656527414906637
cute,1,0.07210356642131754
people,0,-0.22622349239478184
look,1,0.17046053371482106
people,0,-0.45882713209999504
not,1,0.001525029104520479
people,0,-0.15351698203991576
I,1,0.014491829258536421
man,0,-0.32587897646703096
1,1,0.04507808864710669
people,0,-0.08363280526591298
You,1,0.06735488855101403
like,0,-0.26518539445403516
4,1,0.09440757556838351
indoor,0,-0.10732065788287544
1,1,0.045464078709662
bro,0,-0.12372605151635899
me,1,0.020323932874517652
like,0,-0.14489436909308717
closeup,1,0.14459349187322584
people,0,-0.10653182392866757
table,1,0.005425253276624813
beard,0,-0.6083776173580219
cute,1,0.028879146351569535
it,0,-0.09017107600401669
picture,1,0.07315918068744123
Bro,0,-0.186234124016707
like,1,0.05989423089274435
food,1,1.275332365311727e-31
